Country Name,Country Code,Series Name,Series Code,Quarter,Value,Year,Source,Indicator Category,Region,Value_Transformed,Year_Quarter
Denmark,DNK,CPI base year,SPI.D5.2.4.CPIBY,0,1.0,2023,SPI,Statistical Indicators,Europe,-0.7896503316637488,2023_0
Dominican Republic,DOM,CPI base year,SPI.D5.2.4.CPIBY,0,0.5,2023,SPI,Statistical Indicators,Latin America & Caribbean,-0.9669866092595274,2023_0
El Salvador,SLV,CPI base year,SPI.D5.2.4.CPIBY,0,0.0,2023,SPI,Statistical Indicators,Latin America & Caribbean,-1.23382282490426,2023_0
Estonia,EST,CPI base year,SPI.D5.2.4.CPIBY,0,1.0,2023,SPI,Statistical Indicators,Europe,-0.7896503316637488,2023_0
Fiji,FJI,CPI base year,SPI.D5.2.4.CPIBY,0,0.5,2023,SPI,Statistical Indicators,East Asia & Pacific,-0.9669866092595274,2023_0
Finland,FIN,CPI base year,SPI.D5.2.4.CPIBY,0,1.0,2023,SPI,Statistical Indicators,Europe,-0.7896503316637488,2023_0
France,FRA,CPI base year,SPI.D5.2.4.CPIBY,0,1.0,2023,SPI,Statistical Indicators,Europe,-0.7896503316637488,2023_0
Georgia,GEO,CPI base year,SPI.D5.2.4.CPIBY,0,1.0,2023,SPI,Statistical Indicators,Europe,-0.7896503316637488,2023_0
Germany,DEU,CPI base year,SPI.D5.2.4.CPIBY,0,0.5,2023,SPI,Statistical Indicators,Europe,-0.9669866092595274,2023_0
Greece,GRC,CPI base year,SPI.D5.2.4.CPIBY,0,1.0,2023,SPI,Statistical Indicators,Europe,-0.7896503316637488,2023_0
Guatemala,GTM,CPI base year,SPI.D5.2.4.CPIBY,0,0.0,2023,SPI,Statistical Indicators,Latin America & Caribbean,-1.23382282490426,2023_0
Honduras,HND,CPI base year,SPI.D5.2.4.CPIBY,0,0.0,2023,SPI,Statistical Indicators,Latin America & Caribbean,-1.23382282490426,2023_0
Hungary,HUN,CPI base year,SPI.D5.2.4.CPIBY,0,1.0,2023,SPI,Statistical Indicators,Europe,-0.7896503316637488,2023_0
Iceland,ISL,CPI base year,SPI.D5.2.4.CPIBY,0,1.0,2023,SPI,Statistical Indicators,Europe,-0.7896503316637488,2023_0
Indonesia,IDN,CPI base year,SPI.D5.2.4.CPIBY,0,0.0,2023,SPI,Statistical Indicators,East Asia & Pacific,-1.23382282490426,2023_0
Ireland,IRL,CPI base year,SPI.D5.2.4.CPIBY,0,1.0,2023,SPI,Statistical Indicators,Europe,-0.7896503316637488,2023_0
Italy,ITA,CPI base year,SPI.D5.2.4.CPIBY,0,1.0,2023,SPI,Statistical Indicators,Europe,-0.7896503316637488,2023_0
Japan,JPN,CPI base year,SPI.D5.2.4.CPIBY,0,0.5,2023,SPI,Statistical Indicators,East Asia & Pacific,-0.9669866092595274,2023_0
Kazakhstan,KAZ,CPI base year,SPI.D5.2.4.CPIBY,0,0.5,2023,SPI,Statistical Indicators,Central Asia,-0.9669866092595274,2023_0
Kenya,KEN,CPI base year,SPI.D5.2.4.CPIBY,0,0.5,2023,SPI,Statistical Indicators,Sub-Saharan Africa,-0.9669866092595274,2023_0
"Korea, Rep.",KOR,CPI base year,SPI.D5.2.4.CPIBY,0,0.5,2023,SPI,Statistical Indicators,East Asia & Pacific,-0.9669866092595274,2023_0
Kosovo,XKX,CPI base year,SPI.D5.2.4.CPIBY,0,1.0,2023,SPI,Statistical Indicators,Europe,-0.7896503316637488,2023_0
Kyrgyz Republic,KGZ,CPI base year,SPI.D5.2.4.CPIBY,0,0.5,2023,SPI,Statistical Indicators,Central Asia,-0.9669866092595274,2023_0
Latvia,LVA,CPI base year,SPI.D5.2.4.CPIBY,0,1.0,2023,SPI,Statistical Indicators,Europe,-0.7896503316637488,2023_0
Lithuania,LTU,CPI base year,SPI.D5.2.4.CPIBY,0,1.0,2023,SPI,Statistical Indicators,Europe,-0.7896503316637488,2023_0
Luxembourg,LUX,CPI base year,SPI.D5.2.4.CPIBY,0,1.0,2023,SPI,Statistical Indicators,Europe,-0.7896503316637488,2023_0
Malta,MLT,CPI base year,SPI.D5.2.4.CPIBY,0,0.5,2023,SPI,Statistical Indicators,Europe,-0.9669866092595274,2023_0
Mauritius,MUS,CPI base year,SPI.D5.2.4.CPIBY,0,0.5,2023,SPI,Statistical Indicators,Sub-Saharan Africa,-0.9669866092595274,2023_0
Mexico,MEX,CPI base year,SPI.D5.2.4.CPIBY,0,0.5,2023,SPI,Statistical Indicators,North America,-0.9669866092595274,2023_0
Moldova,MDA,CPI base year,SPI.D5.2.4.CPIBY,0,1.0,2023,SPI,Statistical Indicators,Europe,-0.7896503316637488,2023_0
Nepal,NPL,CPI base year,SPI.D5.2.4.CPIBY,0,0.5,2023,SPI,Statistical Indicators,South Asia,-0.9669866092595274,2023_0
Netherlands,NLD,CPI base year,SPI.D5.2.4.CPIBY,0,1.0,2023,SPI,Statistical Indicators,Europe,-0.7896503316637488,2023_0
Nicaragua,NIC,CPI base year,SPI.D5.2.4.CPIBY,0,0.0,2023,SPI,Statistical Indicators,Latin America & Caribbean,-1.23382282490426,2023_0
North Macedonia,MKD,CPI base year,SPI.D5.2.4.CPIBY,0,0.0,2023,SPI,Statistical Indicators,Europe,-1.23382282490426,2023_0
Norway,NOR,CPI base year,SPI.D5.2.4.CPIBY,0,1.0,2023,SPI,Statistical Indicators,Europe,-0.7896503316637488,2023_0
Pakistan,PAK,CPI base year,SPI.D5.2.4.CPIBY,0,0.5,2023,SPI,Statistical Indicators,South Asia,-0.9669866092595274,2023_0
Paraguay,PRY,CPI base year,SPI.D5.2.4.CPIBY,0,0.5,2023,SPI,Statistical Indicators,Latin America & Caribbean,-0.9669866092595274,2023_0
Peru,PER,CPI base year,SPI.D5.2.4.CPIBY,0,0.5,2023,SPI,Statistical Indicators,Latin America & Caribbean,-0.9669866092595274,2023_0
Philippines,PHL,CPI base year,SPI.D5.2.4.CPIBY,0,0.5,2023,SPI,Statistical Indicators,East Asia & Pacific,-0.9669866092595274,2023_0
Poland,POL,CPI base year,SPI.D5.2.4.CPIBY,0,1.0,2023,SPI,Statistical Indicators,Europe,-0.7896503316637488,2023_0
Portugal,PRT,CPI base year,SPI.D5.2.4.CPIBY,0,1.0,2023,SPI,Statistical Indicators,Europe,-0.7896503316637488,2023_0
Romania,ROU,CPI base year,SPI.D5.2.4.CPIBY,0,0.5,2023,SPI,Statistical Indicators,Europe,-0.9669866092595274,2023_0
Rwanda,RWA,CPI base year,SPI.D5.2.4.CPIBY,0,0.5,2023,SPI,Statistical Indicators,Sub-Saharan Africa,-0.9669866092595274,2023_0
Senegal,SEN,CPI base year,SPI.D5.2.4.CPIBY,0,0.5,2023,SPI,Statistical Indicators,Sub-Saharan Africa,-0.9669866092595274,2023_0
Slovak Republic,SVK,CPI base year,SPI.D5.2.4.CPIBY,0,1.0,2023,SPI,Statistical Indicators,Europe,-0.7896503316637488,2023_0
Slovenia,SVN,CPI base year,SPI.D5.2.4.CPIBY,0,1.0,2023,SPI,Statistical Indicators,Europe,-0.7896503316637488,2023_0
South Africa,ZAF,CPI base year,SPI.D5.2.4.CPIBY,0,0.5,2023,SPI,Statistical Indicators,Sub-Saharan Africa,-0.9669866092595274,2023_0
Spain,ESP,CPI base year,SPI.D5.2.4.CPIBY,0,1.0,2023,SPI,Statistical Indicators,Europe,-0.7896503316637488,2023_0
Sri Lanka,LKA,CPI base year,SPI.D5.2.4.CPIBY,0,0.5,2023,SPI,Statistical Indicators,South Asia,-0.9669866092595274,2023_0
St. Lucia,LCA,CPI base year,SPI.D5.2.4.CPIBY,0,0.5,2023,SPI,Statistical Indicators,Latin America & Caribbean,-0.9669866092595274,2023_0
Sweden,SWE,CPI base year,SPI.D5.2.4.CPIBY,0,1.0,2023,SPI,Statistical Indicators,Europe,-0.7896503316637488,2023_0
Switzerland,CHE,CPI base year,SPI.D5.2.4.CPIBY,0,1.0,2023,SPI,Statistical Indicators,Europe,-0.7896503316637488,2023_0
Tajikistan,TJK,CPI base year,SPI.D5.2.4.CPIBY,0,0.0,2023,SPI,Statistical Indicators,Central Asia,-1.23382282490426,2023_0
Thailand,THA,CPI base year,SPI.D5.2.4.CPIBY,0,0.5,2023,SPI,Statistical Indicators,East Asia & Pacific,-0.9669866092595274,2023_0
Turkiye,TUR,CPI base year,SPI.D5.2.4.CPIBY,0,1.0,2023,SPI,Statistical Indicators,Europe,-0.7896503316637488,2023_0
Uganda,UGA,CPI base year,SPI.D5.2.4.CPIBY,0,0.5,2023,SPI,Statistical Indicators,Sub-Saharan Africa,-0.9669866092595274,2023_0
United Kingdom,GBR,CPI base year,SPI.D5.2.4.CPIBY,0,1.0,2023,SPI,Statistical Indicators,Europe,-0.7896503316637488,2023_0
United States,USA,CPI base year,SPI.D5.2.4.CPIBY,0,1.0,2023,SPI,Statistical Indicators,North America,-0.7896503316637488,2023_0
Uruguay,URY,CPI base year,SPI.D5.2.4.CPIBY,0,0.5,2023,SPI,Statistical Indicators,Latin America & Caribbean,-0.9669866092595274,2023_0
Albania,ALB,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Argentina,ARG,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Latin America & Caribbean,-0.7896503316637488,2021_0
Armenia,ARM,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Australia,AUS,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,East Asia & Pacific,-0.7896503316637488,2021_0
Austria,AUT,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Bangladesh,BGD,CRVS (WDI),SPI.D4.2.3.CRVS,0,0.5,2021,SPI,Statistical Indicators,South Asia,-0.9669866092595274,2021_0
Belgium,BEL,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Bosnia and Herzegovina,BIH,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Brazil,BRA,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Latin America & Caribbean,-0.7896503316637488,2021_0
Bulgaria,BGR,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Canada,CAN,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,North America,-0.7896503316637488,2021_0
Colombia,COL,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Latin America & Caribbean,-0.7896503316637488,2021_0
Costa Rica,CRI,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Latin America & Caribbean,-0.7896503316637488,2021_0
Cote d'Ivoire,CIV,CRVS (WDI),SPI.D4.2.3.CRVS,0,0.0,2021,SPI,Statistical Indicators,Sub-Saharan Africa,-1.23382282490426,2021_0
Croatia,HRV,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Cyprus,CYP,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Czechia,CZE,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Denmark,DNK,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Dominican Republic,DOM,CRVS (WDI),SPI.D4.2.3.CRVS,0,0.0,2021,SPI,Statistical Indicators,Latin America & Caribbean,-1.23382282490426,2021_0
El Salvador,SLV,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Latin America & Caribbean,-0.7896503316637488,2021_0
Estonia,EST,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Fiji,FJI,CRVS (WDI),SPI.D4.2.3.CRVS,0,0.5,2021,SPI,Statistical Indicators,East Asia & Pacific,-0.9669866092595274,2021_0
Finland,FIN,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
France,FRA,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Georgia,GEO,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Germany,DEU,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Greece,GRC,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Guatemala,GTM,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Latin America & Caribbean,-0.7896503316637488,2021_0
Honduras,HND,CRVS (WDI),SPI.D4.2.3.CRVS,0,0.0,2021,SPI,Statistical Indicators,Latin America & Caribbean,-1.23382282490426,2021_0
Hungary,HUN,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Iceland,ISL,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Indonesia,IDN,CRVS (WDI),SPI.D4.2.3.CRVS,0,0.0,2021,SPI,Statistical Indicators,East Asia & Pacific,-1.23382282490426,2021_0
Ireland,IRL,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Italy,ITA,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Japan,JPN,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,East Asia & Pacific,-0.7896503316637488,2021_0
Kazakhstan,KAZ,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Central Asia,-0.7896503316637488,2021_0
Kenya,KEN,CRVS (WDI),SPI.D4.2.3.CRVS,0,0.0,2021,SPI,Statistical Indicators,Sub-Saharan Africa,-1.23382282490426,2021_0
"Korea, Rep.",KOR,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,East Asia & Pacific,-0.7896503316637488,2021_0
Kosovo,XKX,CRVS (WDI),SPI.D4.2.3.CRVS,0,0.0,2021,SPI,Statistical Indicators,Europe,-1.23382282490426,2021_0
Kyrgyz Republic,KGZ,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Central Asia,-0.7896503316637488,2021_0
Latvia,LVA,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Lithuania,LTU,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Luxembourg,LUX,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Malta,MLT,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Mauritius,MUS,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Sub-Saharan Africa,-0.7896503316637488,2021_0
Mexico,MEX,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,North America,-0.7896503316637488,2021_0
Moldova,MDA,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Nepal,NPL,CRVS (WDI),SPI.D4.2.3.CRVS,0,0.0,2021,SPI,Statistical Indicators,South Asia,-1.23382282490426,2021_0
Netherlands,NLD,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Nicaragua,NIC,CRVS (WDI),SPI.D4.2.3.CRVS,0,0.0,2021,SPI,Statistical Indicators,Latin America & Caribbean,-1.23382282490426,2021_0
North Macedonia,MKD,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Norway,NOR,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Pakistan,PAK,CRVS (WDI),SPI.D4.2.3.CRVS,0,0.0,2021,SPI,Statistical Indicators,South Asia,-1.23382282490426,2021_0
Paraguay,PRY,CRVS (WDI),SPI.D4.2.3.CRVS,0,0.5,2021,SPI,Statistical Indicators,Latin America & Caribbean,-0.9669866092595274,2021_0
Peru,PER,CRVS (WDI),SPI.D4.2.3.CRVS,0,0.0,2021,SPI,Statistical Indicators,Latin America & Caribbean,-1.23382282490426,2021_0
Philippines,PHL,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,East Asia & Pacific,-0.7896503316637488,2021_0
Poland,POL,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Portugal,PRT,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Romania,ROU,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Rwanda,RWA,CRVS (WDI),SPI.D4.2.3.CRVS,0,0.0,2021,SPI,Statistical Indicators,Sub-Saharan Africa,-1.23382282490426,2021_0
Senegal,SEN,CRVS (WDI),SPI.D4.2.3.CRVS,0,0.0,2021,SPI,Statistical Indicators,Sub-Saharan Africa,-1.23382282490426,2021_0
Slovak Republic,SVK,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Slovenia,SVN,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
South Africa,ZAF,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Sub-Saharan Africa,-0.7896503316637488,2021_0
Spain,ESP,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Sri Lanka,LKA,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,South Asia,-0.7896503316637488,2021_0
St. Lucia,LCA,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Latin America & Caribbean,-0.7896503316637488,2021_0
Sweden,SWE,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Switzerland,CHE,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Tajikistan,TJK,CRVS (WDI),SPI.D4.2.3.CRVS,0,0.5,2021,SPI,Statistical Indicators,Central Asia,-0.9669866092595274,2021_0
Thailand,THA,CRVS (WDI),SPI.D4.2.3.CRVS,0,0.5,2021,SPI,Statistical Indicators,East Asia & Pacific,-0.9669866092595274,2021_0
Turkiye,TUR,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
Uganda,UGA,CRVS (WDI),SPI.D4.2.3.CRVS,0,0.0,2021,SPI,Statistical Indicators,Sub-Saharan Africa,-1.23382282490426,2021_0
United Kingdom,GBR,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Europe,-0.7896503316637488,2021_0
United States,USA,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,North America,-0.7896503316637488,2021_0
Uruguay,URY,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2021,SPI,Statistical Indicators,Latin America & Caribbean,-0.7896503316637488,2021_0
Albania,ALB,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Europe,-0.7896503316637488,2022_0
Argentina,ARG,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Latin America & Caribbean,-0.7896503316637488,2022_0
Armenia,ARM,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Europe,-0.7896503316637488,2022_0
Australia,AUS,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,East Asia & Pacific,-0.7896503316637488,2022_0
Austria,AUT,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Europe,-0.7896503316637488,2022_0
Bangladesh,BGD,CRVS (WDI),SPI.D4.2.3.CRVS,0,0.5,2022,SPI,Statistical Indicators,South Asia,-0.9669866092595274,2022_0
Belgium,BEL,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Europe,-0.7896503316637488,2022_0
Bosnia and Herzegovina,BIH,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Europe,-0.7896503316637488,2022_0
Brazil,BRA,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Latin America & Caribbean,-0.7896503316637488,2022_0
Bulgaria,BGR,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Europe,-0.7896503316637488,2022_0
Canada,CAN,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,North America,-0.7896503316637488,2022_0
Colombia,COL,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Latin America & Caribbean,-0.7896503316637488,2022_0
Costa Rica,CRI,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Latin America & Caribbean,-0.7896503316637488,2022_0
Cote d'Ivoire,CIV,CRVS (WDI),SPI.D4.2.3.CRVS,0,0.0,2022,SPI,Statistical Indicators,Sub-Saharan Africa,-1.23382282490426,2022_0
Croatia,HRV,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Europe,-0.7896503316637488,2022_0
Cyprus,CYP,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Europe,-0.7896503316637488,2022_0
Czechia,CZE,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Europe,-0.7896503316637488,2022_0
Denmark,DNK,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Europe,-0.7896503316637488,2022_0
Dominican Republic,DOM,CRVS (WDI),SPI.D4.2.3.CRVS,0,0.0,2022,SPI,Statistical Indicators,Latin America & Caribbean,-1.23382282490426,2022_0
El Salvador,SLV,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Latin America & Caribbean,-0.7896503316637488,2022_0
Estonia,EST,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Europe,-0.7896503316637488,2022_0
Fiji,FJI,CRVS (WDI),SPI.D4.2.3.CRVS,0,0.5,2022,SPI,Statistical Indicators,East Asia & Pacific,-0.9669866092595274,2022_0
Finland,FIN,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Europe,-0.7896503316637488,2022_0
France,FRA,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Europe,-0.7896503316637488,2022_0
Georgia,GEO,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Europe,-0.7896503316637488,2022_0
Germany,DEU,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Europe,-0.7896503316637488,2022_0
Greece,GRC,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Europe,-0.7896503316637488,2022_0
Guatemala,GTM,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Latin America & Caribbean,-0.7896503316637488,2022_0
Honduras,HND,CRVS (WDI),SPI.D4.2.3.CRVS,0,0.0,2022,SPI,Statistical Indicators,Latin America & Caribbean,-1.23382282490426,2022_0
Hungary,HUN,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Europe,-0.7896503316637488,2022_0
Iceland,ISL,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Europe,-0.7896503316637488,2022_0
Indonesia,IDN,CRVS (WDI),SPI.D4.2.3.CRVS,0,0.0,2022,SPI,Statistical Indicators,East Asia & Pacific,-1.23382282490426,2022_0
Ireland,IRL,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Europe,-0.7896503316637488,2022_0
Italy,ITA,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Europe,-0.7896503316637488,2022_0
Japan,JPN,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,East Asia & Pacific,-0.7896503316637488,2022_0
Kazakhstan,KAZ,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Central Asia,-0.7896503316637488,2022_0
Kenya,KEN,CRVS (WDI),SPI.D4.2.3.CRVS,0,0.0,2022,SPI,Statistical Indicators,Sub-Saharan Africa,-1.23382282490426,2022_0
"Korea, Rep.",KOR,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,East Asia & Pacific,-0.7896503316637488,2022_0
Kosovo,XKX,CRVS (WDI),SPI.D4.2.3.CRVS,0,0.0,2022,SPI,Statistical Indicators,Europe,-1.23382282490426,2022_0
Kyrgyz Republic,KGZ,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Central Asia,-0.7896503316637488,2022_0
Latvia,LVA,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Europe,-0.7896503316637488,2022_0
Lithuania,LTU,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Europe,-0.7896503316637488,2022_0
Luxembourg,LUX,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Europe,-0.7896503316637488,2022_0
Malta,MLT,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Europe,-0.7896503316637488,2022_0
Mauritius,MUS,CRVS (WDI),SPI.D4.2.3.CRVS,0,1.0,2022,SPI,Statistical Indicators,Sub-Saharan Africa,-0.7896503316637488,2022_0
